1752184320.533404,0
1752184320.690633,11
1752184320.835223,20
1752184321.042190,20
1752184321.215362,20
1752184321.337477,20
1752184321.497906,18
1752184321.652730,19
1752184321.792173,17
1752184321.937417,18
1752184322.069400,19
1752184322.440747,20
1752184322.586064,17
1752184322.731007,16
1752184322.893137,18
1752184323.028322,17
1752184323.182029,17
1752184323.333759,17
1752184323.461714,18
1752184323.577662,20
1752184323.706778,19
1752184323.861391,20
1752184323.985024,20
1752184324.118172,17
1752184324.249226,17
1752184324.376151,17
1752184324.496339,17
1752184324.618308,17
1752184324.747293,17
1752184324.893017,13
1752184325.023149,14
1752184325.154846,14
1752184325.288491,20
1752184325.422467,20
1752184325.552751,19
1752184325.682504,19
1752184325.806329,20
1752184325.933054,17
1752184326.067429,15
1752184326.198012,15
1752184326.324219,15
1752184326.453706,15
1752184326.574789,17
1752184326.700743,17
1752184326.824787,17
1752184326.958263,18
1752184327.086349,18
1752184327.223798,18
1752184327.350348,20
1752184327.526892,18
1752184327.645586,18
1752184327.769336,20
1752184327.888915,20
1752184328.010753,18
1752184328.134377,14
1752184328.273412,15
1752184328.405598,15
1752184328.538048,20
1752184328.660144,20
1752184328.797195,18
1752184328.929289,18
1752184329.055345,17
1752184329.176065,15
1752184329.306247,17
1752184329.427799,17
1752184329.561208,16
1752184329.692680,18
1752184329.824018,18
1752184329.968299,18
1752184330.090570,19
1752184330.218062,20
1752184330.351752,20
1752184330.489480,18
1752184330.622444,18
1752184330.767936,18
1752184330.895732,17
1752184331.060632,16
1752184331.182261,16
1752184331.328748,11
1752184331.454421,9
1752184331.584450,10
1752184331.725415,10
1752184331.855686,11
1752184332.015013,11
1752184332.140481,11
1752184332.268044,11
1752184332.397774,12
1752184332.527395,13
1752184332.655653,11
1752184332.793174,13
1752184332.928632,14
1752184333.056531,14
1752184333.186294,13
1752184333.337280,14
1752184333.458544,15
1752184333.579963,15
1752184333.704555,16
1752184333.832107,16
1752184333.968477,15
1752184334.099896,16
1752184334.225260,17
1752184334.360544,17
1752184334.493424,17
1752184334.622539,20
1752184334.760988,20
1752184334.898761,18
1752184335.046773,19
1752184335.171808,20
1752184335.296539,19
1752184335.423771,19
1752184335.550576,20
1752184335.682268,19
1752184335.809556,20
1752184335.941701,19
1752184336.071687,20
1752184336.233217,17
1752184336.360248,17
1752184336.492706,17
1752184336.625806,19
1752184336.764322,18
1752184336.891637,18
1752184337.022812,20
1752184337.147790,20
1752184337.274421,20
1752184337.444583,19
1752184337.571841,19
1752184337.698384,18
1752184337.830410,16
1752184337.954745,17
1752184338.086234,16
1752184338.215645,18
1752184338.365392,18
1752184338.492493,19
1752184338.638901,20
1752184338.782021,19
1752184338.931983,19
1752184339.054692,18
1752184339.182416,19
1752184339.303462,18
1752184339.426235,19
1752184339.554311,18
1752184339.686399,18
1752184339.813141,20
1752184339.947613,19
1752184340.071548,19
1752184340.215487,18
1752184340.340663,15
1752184340.471802,14
1752184340.595363,14
1752184340.739191,16
1752184340.869864,16
1752184341.004789,17
1752184341.138988,19
1752184341.262912,18
1752184341.403489,19
1752184341.535843,19
1752184341.660955,20
1752184341.786311,20
1752184341.929769,20
1752184342.054782,18
1752184342.182658,17
1752184342.312856,19
1752184342.451828,18
1752184342.585426,19
1752184342.712261,19
1752184342.846673,19
1752184342.974678,19
1752184343.105564,20
1752184343.233656,20
1752184343.367997,20
1752184343.491002,18
1752184343.616404,18
1752184343.738248,16
1752184343.865522,16
1752184343.988209,14
1752184344.129809,15
1752184344.251795,16
1752184344.380240,16
1752184344.509055,16
1752184344.661303,13
1752184344.808945,11
1752184344.957414,12
1752184345.098988,17
1752184345.226286,17
1752184345.379260,19
1752184345.512897,19
1752184345.642476,20
1752184345.767634,20
1752184345.894444,20
1752184346.020149,19
1752184346.159796,20
1752184346.285355,19
1752184346.415348,17
1752184346.539448,17
1752184346.677987,16
1752184346.803927,16
1752184346.945991,16
1752184347.081808,18
1752184347.208343,18
1752184347.332869,18
1752184347.463961,19
1752184347.591978,20
1752184347.721195,14
1752184347.850042,14
1752184347.977371,13
1752184348.103511,13
1752184348.233165,13
1752184348.364832,13
1752184348.488255,12
1752184348.613393,13
1752184348.746224,13
1752184348.873263,14
1752184349.002462,12
1752184349.129885,15
1752184349.255797,15
1752184349.382873,15
1752184349.507594,15
1752184349.638837,15
1752184349.764069,16
1752184349.888727,16
1752184350.013645,16
1752184350.137212,18
