1752872139.958620,0
1752872140.066877,0
1752872140.175069,0
1752872140.284085,0
1752872140.392168,0
1752872140.500007,0
1752872140.606797,0
1752872140.715051,0
1752872140.824290,0
1752872140.934624,0
1752872141.043055,0
1752872141.153811,0
1752872141.264914,0
1752872141.376701,0
1752872141.487864,8
1752872141.597004,10
1752872141.707150,9
1752872141.816628,8
1752872141.927281,9
1752872142.038612,8
1752872142.148817,9
1752872142.257933,7
1752872142.368779,5
1752872142.493089,6
1752872142.601388,5
1752872142.709639,14
1752872142.817894,11
1752872142.928566,16
1752872143.037165,11
1752872143.145510,6
1752872143.253973,17
1752872143.362162,10
1752872143.469526,6
1752872143.577942,13
1752872143.685621,9
1752872143.796793,14
1752872143.905715,16
1752872144.016088,16
1752872144.126007,9
1752872144.237156,13
1752872144.346633,12
1752872144.456616,11
1752872144.566330,11
1752872144.681080,11
1752872144.789767,8
1752872144.898825,10
1752872145.008204,9
1752872145.117940,10
1752872145.227083,8
1752872145.337463,9
1752872145.445748,11
1752872145.558284,10
1752872145.670776,9
1752872145.785666,11
1752872145.897501,9
1752872146.007211,8
1752872146.124519,9
1752872146.233984,10
1752872146.342893,11
1752872146.452315,8
1752872146.560260,10
1752872146.670085,9
1752872146.780313,9
1752872146.892049,9
1752872147.002100,9
1752872147.111024,8
1752872147.221580,9
1752872147.331921,8
1752872147.442382,10
1752872147.552261,12
1752872147.660439,9
1752872147.769416,10
1752872147.878481,10
1752872147.987426,9
1752872148.096020,10
1752872148.204965,9
1752872148.313923,9
1752872148.423184,10
1752872148.532264,9
1752872148.641326,8
1752872148.802135,9
1752872148.910789,12
1752872149.022221,10
1752872149.134086,9
1752872149.246159,11
1752872149.355729,8
1752872149.464762,8
1752872149.575754,9
1752872149.693177,9
1752872149.807185,9
1752872149.920899,9
1752872150.035145,9
1752872150.149846,10
1752872150.262766,9
1752872150.373990,8
1752872150.485013,8
1752872150.594700,9
1752872150.703685,8
1752872150.815247,8
1752872150.925380,9
1752872151.034667,8
1752872151.145281,9
1752872151.255755,9
1752872151.366838,8
1752872151.476279,9
1752872151.586480,9
1752872151.697343,8
1752872151.810797,9
1752872151.925953,8
1752872152.042913,9
1752872152.156413,8
1752872152.271308,10
1752872152.382404,10
1752872152.493353,8
1752872152.605044,9
1752872152.715788,8
1752872152.826395,9
1752872152.937832,8
1752872153.049109,8
1752872153.160627,9
1752872153.269481,9
1752872153.378998,9
1752872153.487104,9
1752872153.597578,8
1752872153.706852,10
1752872153.817520,9
1752872153.926255,9
1752872154.036135,9
1752872154.146594,9
1752872154.259752,9
1752872154.369158,2
1752872154.477338,4
1752872154.585680,2
1752872154.699317,8
1752872154.808805,8
1752872154.918091,9
1752872155.025774,8
1752872155.135184,8
1752872155.243798,9
1752872155.353651,9
1752872155.461022,9
1752872155.569848,9
1752872155.678201,8
1752872155.788382,9
1752872155.898445,8
1752872156.009580,10
1752872156.118501,9
1752872156.227521,8
1752872156.337171,9
1752872156.446154,9
1752872156.554874,9
1752872156.664145,8
1752872156.774161,9
1752872156.885910,9
1752872156.995334,9
1752872157.105759,9
1752872157.214082,10
1752872157.324350,9
1752872157.432441,8
1752872157.542064,9
1752872157.651740,11
1752872157.761461,9
1752872157.871352,8
1752872157.980870,8
1752872158.090379,8
1752872158.200187,9
1752872158.311419,10
1752872158.436769,8
1752872158.547688,8
1752872158.658261,8
1752872158.767745,10
1752872158.878039,10
1752872158.992208,8
1752872159.102529,8
1752872159.214470,10
1752872159.326616,9
1752872159.439291,9
1752872159.550520,10
1752872159.660491,9
1752872159.771123,9
1752872159.881777,9
1752872159.992436,10
