1752872065.740397,0
1752872065.848566,0
1752872065.955898,0
1752872066.063249,2
1752872066.170547,0
1752872066.278280,0
1752872066.385333,0
1752872066.492953,0
1752872066.600234,0
1752872066.709219,0
1752872066.817471,0
1752872066.926916,0
1752872067.035033,0
1752872067.142842,3
1752872067.257326,9
1752872067.369854,7
1752872067.480541,3
1752872067.591018,9
1752872067.702597,8
1752872067.815175,9
1752872067.930713,8
1752872068.041783,8
1752872068.152458,5
1752872068.263757,6
1752872068.373676,6
1752872068.486309,17
1752872068.596353,12
1752872068.707417,12
1752872068.817393,13
1752872068.929076,9
1752872069.038230,17
1752872069.151037,10
1752872069.266432,12
1752872069.378980,17
1752872069.490543,7
1752872069.602777,14
1752872069.712860,14
1752872069.823204,17
1752872069.935518,12
1752872070.046880,11
1752872070.159102,12
1752872070.273170,10
1752872070.383231,10
1752872070.495160,10
1752872070.606637,9
1752872070.719234,10
1752872070.829290,8
1752872070.939337,11
1752872071.052225,8
1752872071.162844,9
1752872071.273373,9
1752872071.383160,9
1752872071.494112,9
1752872071.605997,9
1752872071.714881,10
1752872071.827386,9
1752872071.937566,10
1752872072.049239,10
1752872072.159845,10
1752872072.274832,8
1752872072.385466,10
1752872072.496568,8
1752872072.607280,9
1752872072.719981,9
1752872072.832522,9
1752872072.944511,9
1752872073.055826,10
1752872073.168077,9
1752872073.280227,9
1752872073.393092,8
1752872073.503284,9
1752872073.615061,9
1752872073.726111,9
1752872073.837005,9
1752872073.947168,8
1752872074.056830,9
1752872074.165946,9
1752872074.277680,10
1752872074.390142,10
1752872074.500374,9
1752872074.609578,8
1752872074.721524,9
1752872074.833635,8
1752872074.944265,9
1752872075.052841,9
1752872075.164438,8
1752872075.275594,9
1752872075.385558,8
1752872075.495952,8
1752872075.607836,9
1752872075.721211,10
1752872075.834075,9
1752872075.944513,8
1752872076.056288,8
1752872076.167069,8
1752872076.277532,8
1752872076.387430,9
1752872076.497320,8
1752872076.606459,9
1752872076.716723,9
1752872076.828843,10
1752872076.937701,9
1752872077.045690,8
1752872077.155961,8
1752872077.268016,8
1752872077.381080,8
1752872077.490057,10
1752872077.599872,8
1752872077.711230,8
1752872077.822109,8
1752872077.932430,9
1752872078.042693,8
1752872078.151234,8
1752872078.262404,8
1752872078.373179,8
1752872078.483245,8
1752872078.594587,8
1752872078.706939,8
1752872078.820802,9
1752872078.932255,9
1752872079.044134,8
1752872079.157110,9
1752872079.270500,8
1752872079.384223,8
1752872079.495481,9
1752872079.609118,10
1752872079.719475,8
1752872079.831018,8
1752872079.943988,9
1752872080.054074,8
1752872080.169325,9
