1752872213.760539,0
1752872213.868670,0
1752872213.977492,0
1752872214.086341,0
1752872214.194542,0
1752872214.302580,0
1752872214.411344,0
1752872214.521659,0
1752872214.632505,0
1752872214.745617,0
1752872214.856245,0
1752872214.969129,0
1752872215.081735,0
1752872215.194044,0
1752872215.307718,9
1752872215.420752,9
1752872215.536861,9
1752872215.647946,8
1752872215.762421,9
1752872215.874415,8
1752872215.986672,8
1752872216.095487,5
1752872216.207040,7
1752872216.318963,5
1752872216.432559,8
1752872216.543901,12
1752872216.662295,11
1752872216.777792,11
1752872216.889624,11
1752872217.006863,10
1752872217.121642,12
1752872217.235193,12
1752872217.346344,11
1752872217.458619,12
1752872217.571077,10
1752872217.684428,16
1752872217.798038,15
1752872217.908942,14
1752872218.019998,10
1752872218.133796,10
1752872218.244555,10
1752872218.353669,9
1752872218.470743,10
1752872218.581651,10
1752872218.694236,9
1752872218.807118,9
1752872218.920050,9
1752872219.035189,9
1752872219.147269,8
1752872219.256632,9
1752872219.369350,12
1752872219.479609,15
1752872219.592279,12
1752872219.701618,9
1752872219.815217,9
1752872219.928297,11
1752872220.042890,9
1752872220.158168,10
1752872220.274224,9
1752872220.387183,9
1752872220.496987,9
1752872220.606274,9
1752872220.722475,9
1752872220.830713,10
1752872220.940422,9
1752872221.050010,9
1752872221.161073,10
1752872221.271021,10
1752872221.380878,9
1752872221.489938,9
1752872221.600054,9
1752872221.709362,9
1752872221.819791,8
1752872221.929908,10
1752872222.041852,10
1752872222.151282,9
1752872222.262300,9
1752872222.373025,9
1752872222.482897,9
1752872222.595845,8
1752872222.709033,8
1752872222.819728,8
1752872222.930655,9
1752872223.042363,8
1752872223.153467,8
1752872223.264634,10
1752872223.374955,8
1752872223.484777,9
1752872223.594767,8
1752872223.703907,8
1752872223.814670,8
1752872223.925390,10
1752872224.035151,10
1752872224.145576,9
1752872224.257479,9
1752872224.369177,9
1752872224.479312,10
1752872224.589668,10
1752872224.701956,11
1752872224.811384,9
1752872224.950768,9
1752872225.063270,9
1752872225.174269,9
1752872225.284322,9
1752872225.396734,10
1752872225.507915,10
1752872225.617443,10
1752872225.727052,8
1752872225.838686,9
1752872225.952243,8
1752872226.062993,9
1752872226.173423,9
1752872226.284698,10
1752872226.393616,8
1752872226.506339,9
1752872226.616437,8
1752872226.726039,9
1752872226.837792,8
1752872226.949347,10
1752872227.059104,8
1752872227.169469,9
1752872227.279171,9
1752872227.387843,9
1752872227.496586,8
1752872227.606864,8
1752872227.717527,9
1752872227.828602,7
1752872227.939217,8
1752872228.049761,8
1752872228.160544,8
1752872228.273143,9
1752872228.385471,9
1752872228.501952,9
1752872228.614640,9
1752872228.726433,10
1752872228.839457,8
1752872228.951454,9
1752872229.061599,9
1752872229.172641,9
1752872229.285477,8
1752872229.396220,7
1752872229.504960,9
1752872229.614872,10
1752872229.725106,10
1752872229.835438,9
1752872229.945049,8
1752872230.055747,9
1752872230.165571,9
1752872230.274843,8
1752872230.386980,9
1752872230.496513,8
1752872230.606145,9
1752872230.715932,8
1752872230.826122,8
1752872230.937034,10
1752872231.046528,10
1752872231.156797,9
1752872231.266188,8
1752872231.377030,9
1752872231.485224,9
1752872231.594335,10
1752872231.703272,3
1752872231.812217,2
1752872231.922810,1
1752872232.035058,9
1752872232.147236,8
1752872232.259319,9
1752872232.369822,8
1752872232.480203,8
1752872232.591958,8
1752872232.703489,9
1752872232.817511,9
1752872232.927886,8
1752872233.038245,9
1752872233.150445,8
1752872233.261521,8
1752872233.374122,9
1752872233.484442,8
1752872233.594738,8
1752872233.707332,9
1752872233.818992,8
1752872233.929542,8
1752872234.041927,9
1752872234.153291,9
1752872234.264224,10
1752872234.374603,8
1752872234.487108,8
1752872234.600505,8
1752872234.713989,8
1752872234.828102,9
1752872234.942061,9
1752872235.056601,7
1752872235.167413,9
1752872235.277899,9
1752872235.387946,9
1752872235.496168,9
1752872235.606716,9
1752872235.715665,8
1752872235.825162,8
1752872235.932486,8
1752872236.042466,8
1752872236.152616,8
1752872236.262321,8
1752872236.372808,8
1752872236.483349,8
1752872236.595266,8
1752872236.707315,9
1752872236.819018,9
1752872236.930971,7
1752872237.042158,8
1752872237.154127,8
1752872237.262890,9
1752872237.374274,8
1752872237.485315,9
